Iteration,SelectTime,Parallelism,BatchSize,ExecutionPlan
     2551,       24,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2552,       15,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2553,       16,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2554,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2555,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2556,       15,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2557,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2558,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2559,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2560,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2561,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2562,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2563,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2564,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2565,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2566,       15,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2567,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2568,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2569,       20,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2570,       18,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2571,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2572,       21,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2573,       20,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2574,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2575,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2576,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2577,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2578,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2579,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2580,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2581,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2582,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2583,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2584,       22,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2585,       20,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2586,       20,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2587,       20,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2588,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2589,       14,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2590,       15,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2591,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2592,       20,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2593,       24,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2594,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2595,       17,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2596,       23,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2597,       29,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2598,       23,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2599,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2600,       19,     forced,   100000,"Parallel HashAggregate Seq Scan"
     2601,       30,    default,   136000,"HashAggregate Seq Scan"
     2602,       29,    default,   136000,"HashAggregate Seq Scan"
     2603,       29,    default,   136000,"HashAggregate Seq Scan"
     2604,       29,    default,   136000,"HashAggregate Seq Scan"
     2605,       29,    default,   136000,"HashAggregate Seq Scan"
     2606,       36,    default,   136000,"HashAggregate Seq Scan"
     2607,       29,    default,   136000,"HashAggregate Seq Scan"
     2608,       29,    default,   136000,"HashAggregate Seq Scan"
     2609,       29,    default,   136000,"HashAggregate Seq Scan"
     2610,       36,    default,   136000,"HashAggregate Seq Scan"
     2611,       29,    default,   136000,"HashAggregate Seq Scan"
     2612,       29,    default,   136000,"HashAggregate Seq Scan"
     2613,       31,    default,   136000,"HashAggregate Seq Scan"
     2614,       29,    default,   136000,"HashAggregate Seq Scan"
     2615,       30,    default,   136000,"HashAggregate Seq Scan"
     2616,       30,    default,   136000,"HashAggregate Seq Scan"
     2617,       29,    default,   136000,"HashAggregate Seq Scan"
     2618,       31,    default,   136000,"HashAggregate Seq Scan"
     2619,       29,    default,   136000,"HashAggregate Seq Scan"
     2620,       29,    default,   136000,"HashAggregate Seq Scan"
     2621,       29,    default,   136000,"HashAggregate Seq Scan"
     2622,       29,    default,   136000,"HashAggregate Seq Scan"
     2623,       29,    default,   136000,"HashAggregate Seq Scan"
     2624,       29,    default,   136000,"HashAggregate Seq Scan"
     2625,       29,    default,   136000,"HashAggregate Seq Scan"
     2626,       29,    default,   136000,"HashAggregate Seq Scan"
     2627,       29,    default,   136000,"HashAggregate Seq Scan"
     2628,       29,    default,   136000,"HashAggregate Seq Scan"
     2629,       29,    default,   136000,"HashAggregate Seq Scan"
     2630,       29,    default,   136000,"HashAggregate Seq Scan"
     2631,       29,    default,   136000,"HashAggregate Seq Scan"
     2632,       29,    default,   136000,"HashAggregate Seq Scan"
     2633,       29,    default,   136000,"HashAggregate Seq Scan"
     2634,       29,    default,   136000,"HashAggregate Seq Scan"
     2635,       29,    default,   136000,"HashAggregate Seq Scan"
     2636,       29,    default,   136000,"HashAggregate Seq Scan"
     2637,       28,    default,   136000,"HashAggregate Seq Scan"
     2638,       29,    default,   136000,"HashAggregate Seq Scan"
     2639,       29,    default,   136000,"HashAggregate Seq Scan"
     2640,       29,    default,   136000,"HashAggregate Seq Scan"
     2641,       30,    default,   136000,"HashAggregate Seq Scan"
     2642,       29,    default,   136000,"HashAggregate Seq Scan"
     2643,       45,    default,   136000,"HashAggregate Seq Scan"
     2644,       29,    default,   136000,"HashAggregate Seq Scan"
     2645,       35,    default,   136000,"HashAggregate Seq Scan"
     2646,       29,    default,   136000,"HashAggregate Seq Scan"
     2647,       30,    default,   136000,"HashAggregate Seq Scan"
     2648,       29,    default,   136000,"HashAggregate Seq Scan"
     2649,       30,    default,   136000,"HashAggregate Seq Scan"
     2650,       29,    default,   136000,"HashAggregate Seq Scan"
     2651,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2652,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2653,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2654,       23,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2655,       23,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2656,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2657,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2658,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2659,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2660,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2661,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2662,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2663,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2664,       24,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2665,       23,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2666,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2667,       19,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2668,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2669,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2670,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2671,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2672,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2673,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2674,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2675,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2676,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2677,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2678,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2679,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2680,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2681,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2682,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2683,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2684,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2685,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2686,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2687,       25,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2688,       23,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2689,       17,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2690,       23,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2691,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2692,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2693,       21,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2694,       23,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2695,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2696,       22,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2697,       24,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2698,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2699,       21,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2700,       18,     forced,   136000,"Parallel HashAggregate Seq Scan"
     2701,       37,    default,   172000,"HashAggregate Seq Scan"
     2702,       37,    default,   172000,"HashAggregate Seq Scan"
     2703,       36,    default,   172000,"HashAggregate Seq Scan"
     2704,       49,    default,   172000,"HashAggregate Seq Scan"
     2705,       36,    default,   172000,"HashAggregate Seq Scan"
     2706,       36,    default,   172000,"HashAggregate Seq Scan"
     2707,       36,    default,   172000,"HashAggregate Seq Scan"
     2708,       36,    default,   172000,"HashAggregate Seq Scan"
     2709,       36,    default,   172000,"HashAggregate Seq Scan"
     2710,       36,    default,   172000,"HashAggregate Seq Scan"
     2711,       37,    default,   172000,"HashAggregate Seq Scan"
     2712,       36,    default,   172000,"HashAggregate Seq Scan"
     2713,       36,    default,   172000,"HashAggregate Seq Scan"
     2714,       36,    default,   172000,"HashAggregate Seq Scan"
     2715,       36,    default,   172000,"HashAggregate Seq Scan"
     2716,       36,    default,   172000,"HashAggregate Seq Scan"
     2717,       37,    default,   172000,"HashAggregate Seq Scan"
     2718,       36,    default,   172000,"HashAggregate Seq Scan"
     2719,       36,    default,   172000,"HashAggregate Seq Scan"
     2720,       36,    default,   172000,"HashAggregate Seq Scan"
     2721,       52,    default,   172000,"HashAggregate Seq Scan"
     2722,       36,    default,   172000,"HashAggregate Seq Scan"
     2723,       37,    default,   172000,"HashAggregate Seq Scan"
     2724,       36,    default,   172000,"HashAggregate Seq Scan"
     2725,       37,    default,   172000,"HashAggregate Seq Scan"
     2726,       37,    default,   172000,"HashAggregate Seq Scan"
     2727,       36,    default,   172000,"HashAggregate Seq Scan"
     2728,       36,    default,   172000,"HashAggregate Seq Scan"
     2729,       36,    default,   172000,"HashAggregate Seq Scan"
     2730,       36,    default,   172000,"HashAggregate Seq Scan"
     2731,       37,    default,   172000,"HashAggregate Seq Scan"
     2732,       37,    default,   172000,"HashAggregate Seq Scan"
     2733,       36,    default,   172000,"HashAggregate Seq Scan"
     2734,       36,    default,   172000,"HashAggregate Seq Scan"
     2735,       37,    default,   172000,"HashAggregate Seq Scan"
     2736,       36,    default,   172000,"HashAggregate Seq Scan"
     2737,       38,    default,   172000,"HashAggregate Seq Scan"
     2738,       36,    default,   172000,"HashAggregate Seq Scan"
     2739,       36,    default,   172000,"HashAggregate Seq Scan"
     2740,       36,    default,   172000,"HashAggregate Seq Scan"
     2741,       37,    default,   172000,"HashAggregate Seq Scan"
     2742,       36,    default,   172000,"HashAggregate Seq Scan"
     2743,       36,    default,   172000,"HashAggregate Seq Scan"
     2744,       36,    default,   172000,"HashAggregate Seq Scan"
     2745,       37,    default,   172000,"HashAggregate Seq Scan"
     2746,       36,    default,   172000,"HashAggregate Seq Scan"
     2747,       36,    default,   172000,"HashAggregate Seq Scan"
     2748,       36,    default,   172000,"HashAggregate Seq Scan"
     2749,       36,    default,   172000,"HashAggregate Seq Scan"
     2750,       36,    default,   172000,"HashAggregate Seq Scan"
     2751,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2752,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2753,       29,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2754,       31,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2755,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2756,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2757,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2758,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2759,       31,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2760,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2761,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2762,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2763,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2764,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2765,       27,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2766,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2767,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2768,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2769,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2770,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2771,       24,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2772,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2773,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2774,       23,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2775,       24,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2776,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2777,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2778,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2779,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2780,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2781,       21,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2782,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2783,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2784,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2785,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2786,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2787,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2788,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2789,       22,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2790,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2791,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2792,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2793,       25,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2794,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2795,       20,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2796,       22,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2797,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2798,       27,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2799,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2800,       26,     forced,   172000,"Parallel HashAggregate Seq Scan"
     2801,       44,    default,   208000,"HashAggregate Seq Scan"
     2802,       44,    default,   208000,"HashAggregate Seq Scan"
     2803,       44,    default,   208000,"HashAggregate Seq Scan"
     2804,       44,    default,   208000,"HashAggregate Seq Scan"
     2805,       44,    default,   208000,"HashAggregate Seq Scan"
     2806,       44,    default,   208000,"HashAggregate Seq Scan"
     2807,       44,    default,   208000,"HashAggregate Seq Scan"
     2808,       44,    default,   208000,"HashAggregate Seq Scan"
     2809,       44,    default,   208000,"HashAggregate Seq Scan"
     2810,       44,    default,   208000,"HashAggregate Seq Scan"
     2811,       44,    default,   208000,"HashAggregate Seq Scan"
     2812,       44,    default,   208000,"HashAggregate Seq Scan"
     2813,       44,    default,   208000,"HashAggregate Seq Scan"
     2814,       44,    default,   208000,"HashAggregate Seq Scan"
     2815,       44,    default,   208000,"HashAggregate Seq Scan"
     2816,       43,    default,   208000,"HashAggregate Seq Scan"
     2817,       44,    default,   208000,"HashAggregate Seq Scan"
     2818,       44,    default,   208000,"HashAggregate Seq Scan"
     2819,       45,    default,   208000,"HashAggregate Seq Scan"
     2820,       50,    default,   208000,"HashAggregate Seq Scan"
     2821,       43,    default,   208000,"HashAggregate Seq Scan"
     2822,       43,    default,   208000,"HashAggregate Seq Scan"
     2823,       44,    default,   208000,"HashAggregate Seq Scan"
     2824,       44,    default,   208000,"HashAggregate Seq Scan"
     2825,       44,    default,   208000,"HashAggregate Seq Scan"
     2826,       44,    default,   208000,"HashAggregate Seq Scan"
     2827,       44,    default,   208000,"HashAggregate Seq Scan"
     2828,       43,    default,   208000,"HashAggregate Seq Scan"
     2829,       43,    default,   208000,"HashAggregate Seq Scan"
     2830,       43,    default,   208000,"HashAggregate Seq Scan"
     2831,       44,    default,   208000,"HashAggregate Seq Scan"
     2832,       44,    default,   208000,"HashAggregate Seq Scan"
     2833,       44,    default,   208000,"HashAggregate Seq Scan"
     2834,       46,    default,   208000,"HashAggregate Seq Scan"
     2835,       44,    default,   208000,"HashAggregate Seq Scan"
     2836,       44,    default,   208000,"HashAggregate Seq Scan"
     2837,       44,    default,   208000,"HashAggregate Seq Scan"
     2838,       43,    default,   208000,"HashAggregate Seq Scan"
     2839,       44,    default,   208000,"HashAggregate Seq Scan"
     2840,       45,    default,   208000,"HashAggregate Seq Scan"
     2841,       44,    default,   208000,"HashAggregate Seq Scan"
     2842,       44,    default,   208000,"HashAggregate Seq Scan"
     2843,       44,    default,   208000,"HashAggregate Seq Scan"
     2844,       44,    default,   208000,"HashAggregate Seq Scan"
     2845,       43,    default,   208000,"HashAggregate Seq Scan"
     2846,       43,    default,   208000,"HashAggregate Seq Scan"
     2847,       44,    default,   208000,"HashAggregate Seq Scan"
     2848,       44,    default,   208000,"HashAggregate Seq Scan"
     2849,       44,    default,   208000,"HashAggregate Seq Scan"
     2850,       43,    default,   208000,"HashAggregate Seq Scan"
     2851,       28,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2852,       23,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2853,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2854,       35,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2855,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2856,       25,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2857,       35,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2858,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2859,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2860,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2861,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2862,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2863,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2864,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2865,       39,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2866,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2867,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2868,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2869,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2870,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2871,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2872,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2873,       31,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2874,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2875,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2876,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2877,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2878,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2879,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2880,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2881,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2882,       34,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2883,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2884,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2885,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2886,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2887,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2888,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2889,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2890,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2891,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2892,       37,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2893,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2894,       23,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2895,       23,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2896,       29,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2897,       30,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2898,       27,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2899,       22,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2900,       38,     forced,   208000,"Parallel HashAggregate Seq Scan"
     2901,       53,    default,   244000,"HashAggregate Seq Scan"
     2902,       52,    default,   244000,"HashAggregate Seq Scan"
     2903,       52,    default,   244000,"HashAggregate Seq Scan"
     2904,       52,    default,   244000,"HashAggregate Seq Scan"
     2905,       52,    default,   244000,"HashAggregate Seq Scan"
     2906,       52,    default,   244000,"HashAggregate Seq Scan"
     2907,       52,    default,   244000,"HashAggregate Seq Scan"
     2908,       52,    default,   244000,"HashAggregate Seq Scan"
     2909,       52,    default,   244000,"HashAggregate Seq Scan"
     2910,       51,    default,   244000,"HashAggregate Seq Scan"
     2911,       51,    default,   244000,"HashAggregate Seq Scan"
     2912,       52,    default,   244000,"HashAggregate Seq Scan"
     2913,       57,    default,   244000,"HashAggregate Seq Scan"
     2914,       52,    default,   244000,"HashAggregate Seq Scan"
     2915,       53,    default,   244000,"HashAggregate Seq Scan"
     2916,       52,    default,   244000,"HashAggregate Seq Scan"
     2917,       51,    default,   244000,"HashAggregate Seq Scan"
     2918,       52,    default,   244000,"HashAggregate Seq Scan"
     2919,       52,    default,   244000,"HashAggregate Seq Scan"
     2920,       52,    default,   244000,"HashAggregate Seq Scan"
     2921,       51,    default,   244000,"HashAggregate Seq Scan"
     2922,       52,    default,   244000,"HashAggregate Seq Scan"
     2923,       51,    default,   244000,"HashAggregate Seq Scan"
     2924,       51,    default,   244000,"HashAggregate Seq Scan"
     2925,       51,    default,   244000,"HashAggregate Seq Scan"
     2926,       53,    default,   244000,"HashAggregate Seq Scan"
     2927,       52,    default,   244000,"HashAggregate Seq Scan"
     2928,       51,    default,   244000,"HashAggregate Seq Scan"
     2929,       51,    default,   244000,"HashAggregate Seq Scan"
     2930,       51,    default,   244000,"HashAggregate Seq Scan"
     2931,       51,    default,   244000,"HashAggregate Seq Scan"
     2932,       55,    default,   244000,"HashAggregate Seq Scan"
     2933,       51,    default,   244000,"HashAggregate Seq Scan"
     2934,       51,    default,   244000,"HashAggregate Seq Scan"
     2935,       51,    default,   244000,"HashAggregate Seq Scan"
     2936,       51,    default,   244000,"HashAggregate Seq Scan"
     2937,       52,    default,   244000,"HashAggregate Seq Scan"
     2938,       52,    default,   244000,"HashAggregate Seq Scan"
     2939,       52,    default,   244000,"HashAggregate Seq Scan"
     2940,       52,    default,   244000,"HashAggregate Seq Scan"
     2941,       51,    default,   244000,"HashAggregate Seq Scan"
     2942,       51,    default,   244000,"HashAggregate Seq Scan"
     2943,       52,    default,   244000,"HashAggregate Seq Scan"
     2944,       51,    default,   244000,"HashAggregate Seq Scan"
     2945,       52,    default,   244000,"HashAggregate Seq Scan"
     2946,       51,    default,   244000,"HashAggregate Seq Scan"
     2947,       52,    default,   244000,"HashAggregate Seq Scan"
     2948,       52,    default,   244000,"HashAggregate Seq Scan"
     2949,       51,    default,   244000,"HashAggregate Seq Scan"
     2950,       52,    default,   244000,"HashAggregate Seq Scan"
     2951,       35,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2952,       35,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2953,       25,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2954,       43,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2955,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2956,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2957,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2958,       26,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2959,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2960,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2961,       26,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2962,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2963,       53,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2964,       34,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2965,       34,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2966,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2967,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2968,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2969,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2970,       26,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2971,       26,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2972,       26,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2973,       26,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2974,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2975,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2976,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2977,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2978,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2979,       34,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2980,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2981,       32,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2982,       32,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2983,       42,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2984,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2985,       36,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2986,       41,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2987,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2988,       42,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2989,       41,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2990,       41,     forced,   244000,"Parallel HashAggregate Seq Scan"
