Iteration,SelectTime,Index,BatchSize,ExecutionPlan
     6215,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6216,      149,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6217,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6218,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6219,      148,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6220,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6221,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6222,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6223,      147,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6224,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6225,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6226,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6227,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6228,      147,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6229,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6230,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6231,      147,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6232,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6233,      149,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6234,      148,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6235,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6236,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6237,      147,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6238,      147,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6239,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6240,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6241,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6242,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6243,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6244,      177,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6245,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6246,      145,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6247,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6248,      148,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6249,      146,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6250,      144,resource_billing-date,   676000,"HashAggregate Seq Scan"
     6251,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6252,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6253,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6254,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6255,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6256,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6257,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6258,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6259,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6260,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6261,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6262,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6263,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6264,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6265,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6266,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6267,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6268,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6269,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6270,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6271,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6272,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6273,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6274,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6275,      147,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6276,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6277,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6278,      149,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6279,      147,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6280,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6281,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6282,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6283,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6284,      150,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6285,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6286,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6287,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6288,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6289,      146,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6290,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6291,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6292,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6293,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6294,      147,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6295,      147,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6296,      149,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6297,      147,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6298,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6299,      145,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6300,      148,resource_billing-date_cost,   676000,"HashAggregate Seq Scan"
     6301,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6302,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6303,      160,   no_index,   712000,"HashAggregate Seq Scan"
     6304,      156,   no_index,   712000,"HashAggregate Seq Scan"
     6305,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6306,      156,   no_index,   712000,"HashAggregate Seq Scan"
     6307,      160,   no_index,   712000,"HashAggregate Seq Scan"
     6308,      159,   no_index,   712000,"HashAggregate Seq Scan"
     6309,      159,   no_index,   712000,"HashAggregate Seq Scan"
     6310,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6311,      166,   no_index,   712000,"HashAggregate Seq Scan"
     6312,      159,   no_index,   712000,"HashAggregate Seq Scan"
     6313,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6314,      155,   no_index,   712000,"HashAggregate Seq Scan"
     6315,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6316,      155,   no_index,   712000,"HashAggregate Seq Scan"
     6317,      156,   no_index,   712000,"HashAggregate Seq Scan"
     6318,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6319,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6320,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6321,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6322,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6323,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6324,      156,   no_index,   712000,"HashAggregate Seq Scan"
     6325,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6326,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6327,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6328,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6329,      152,   no_index,   712000,"HashAggregate Seq Scan"
     6330,      155,   no_index,   712000,"HashAggregate Seq Scan"
     6331,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6332,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6333,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6334,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6335,      158,   no_index,   712000,"HashAggregate Seq Scan"
     6336,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6337,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6338,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6339,      156,   no_index,   712000,"HashAggregate Seq Scan"
     6340,      154,   no_index,   712000,"HashAggregate Seq Scan"
     6341,      156,   no_index,   712000,"HashAggregate Seq Scan"
     6342,      155,   no_index,   712000,"HashAggregate Seq Scan"
     6343,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6344,      153,   no_index,   712000,"HashAggregate Seq Scan"
     6345,      155,   no_index,   712000,"HashAggregate Seq Scan"
     6346,      160,   no_index,   712000,"HashAggregate Seq Scan"
     6347,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6348,      158,   no_index,   712000,"HashAggregate Seq Scan"
     6349,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6350,      157,   no_index,   712000,"HashAggregate Seq Scan"
     6351,      155,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6352,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6353,      161,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6354,      152,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6355,      155,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6356,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6357,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6358,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6359,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6360,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6361,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6362,      155,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6363,      155,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6364,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6365,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6366,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6367,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6368,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6369,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6370,      152,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6371,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6372,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6373,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6374,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6375,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6376,      155,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6377,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6378,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6379,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6380,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6381,      158,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6382,      155,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6383,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6384,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6385,      152,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6386,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6387,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6388,      152,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6389,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6390,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6391,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6392,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6393,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6394,      152,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6395,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6396,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6397,      157,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6398,      153,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6399,      154,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6400,      156,resource_billing-date,   712000,"HashAggregate Seq Scan"
     6401,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6402,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6403,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6404,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6405,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6406,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6407,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6408,      167,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6409,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6410,      160,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6411,      156,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6412,      156,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6413,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6414,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6415,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6416,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6417,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6418,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6419,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6420,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6421,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6422,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6423,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6424,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6425,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6426,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6427,      156,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6428,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6429,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6430,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6431,      161,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6432,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6433,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6434,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6435,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6436,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6437,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6438,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6439,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6440,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6441,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6442,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6443,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6444,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6445,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6446,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6447,      154,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6448,      153,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6449,      152,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6450,      155,resource_billing-date_cost,   712000,"HashAggregate Seq Scan"
     6451,      160,   no_index,   748000,"HashAggregate Seq Scan"
     6452,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6453,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6454,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6455,      160,   no_index,   748000,"HashAggregate Seq Scan"
     6456,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6457,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6458,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6459,      160,   no_index,   748000,"HashAggregate Seq Scan"
     6460,      164,   no_index,   748000,"HashAggregate Seq Scan"
     6461,      200,   no_index,   748000,"HashAggregate Seq Scan"
     6462,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6463,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6464,      164,   no_index,   748000,"HashAggregate Seq Scan"
     6465,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6466,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6467,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6468,      165,   no_index,   748000,"HashAggregate Seq Scan"
     6469,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6470,      164,   no_index,   748000,"HashAggregate Seq Scan"
     6471,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6472,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6473,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6474,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6475,      160,   no_index,   748000,"HashAggregate Seq Scan"
     6476,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6477,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6478,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6479,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6480,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6481,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6482,      164,   no_index,   748000,"HashAggregate Seq Scan"
     6483,      165,   no_index,   748000,"HashAggregate Seq Scan"
     6484,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6485,      165,   no_index,   748000,"HashAggregate Seq Scan"
     6486,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6487,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6488,      165,   no_index,   748000,"HashAggregate Seq Scan"
     6489,      165,   no_index,   748000,"HashAggregate Seq Scan"
     6490,      164,   no_index,   748000,"HashAggregate Seq Scan"
     6491,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6492,      166,   no_index,   748000,"HashAggregate Seq Scan"
     6493,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6494,      163,   no_index,   748000,"HashAggregate Seq Scan"
     6495,      166,   no_index,   748000,"HashAggregate Seq Scan"
     6496,      161,   no_index,   748000,"HashAggregate Seq Scan"
     6497,      165,   no_index,   748000,"HashAggregate Seq Scan"
     6498,      162,   no_index,   748000,"HashAggregate Seq Scan"
     6499,      167,   no_index,   748000,"HashAggregate Seq Scan"
     6500,      168,   no_index,   748000,"HashAggregate Seq Scan"
     6501,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6502,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6503,      160,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6504,      164,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6505,      172,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6506,      164,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6507,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6508,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6509,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6510,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6511,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6512,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6513,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6514,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6515,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6516,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6517,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6518,      160,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6519,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6520,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6521,      164,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6522,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6523,      164,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6524,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6525,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6526,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6527,      164,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6528,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6529,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6530,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6531,      160,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6532,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6533,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6534,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6535,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6536,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6537,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6538,      160,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6539,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6540,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6541,      162,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6542,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6543,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6544,      164,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6545,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6546,      160,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6547,      163,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6548,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6549,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6550,      161,resource_billing-date,   748000,"HashAggregate Seq Scan"
     6551,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6552,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6553,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6554,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6555,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6556,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6557,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6558,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6559,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6560,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6561,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6562,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6563,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6564,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6565,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6566,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6567,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6568,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6569,      164,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6570,      166,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6571,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6572,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6573,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6574,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6575,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6576,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6577,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6578,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6579,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6580,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6581,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6582,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6583,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6584,      164,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6585,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6586,      159,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6587,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6588,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6589,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6590,      162,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6591,      164,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6592,      160,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6593,      163,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6594,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6595,      179,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6596,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6597,      164,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6598,      165,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6599,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6600,      161,resource_billing-date_cost,   748000,"HashAggregate Seq Scan"
     6601,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6602,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6603,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6604,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6605,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6606,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6607,      183,   no_index,   784000,"HashAggregate Seq Scan"
     6608,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6609,      173,   no_index,   784000,"HashAggregate Seq Scan"
     6610,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6611,      175,   no_index,   784000,"HashAggregate Seq Scan"
     6612,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6613,      171,   no_index,   784000,"HashAggregate Seq Scan"
     6614,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6615,      171,   no_index,   784000,"HashAggregate Seq Scan"
     6616,      168,   no_index,   784000,"HashAggregate Seq Scan"
     6617,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6618,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6619,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6620,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6621,      173,   no_index,   784000,"HashAggregate Seq Scan"
     6622,      172,   no_index,   784000,"HashAggregate Seq Scan"
