Iteration,SelectTime,BatchSize,Index,ResourcesCount,ExecutionPlan
      541,        95,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      542,       102,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      543,       107,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      544,       101,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      545,       101,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      546,        98,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      547,       106,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      548,       103,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      549,       105,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      550,        93,  1000000,resource_billing-date,           118,"Parallel HashAggregate Seq Scan"
      551,        95,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      552,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      553,        94,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      554,        92,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      555,       106,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      556,        96,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      557,        92,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      558,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      559,        94,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      560,       105,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      561,        92,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      562,       102,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      563,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      564,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      565,       105,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      566,       105,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      567,       105,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      568,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      569,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      570,       106,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      571,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      572,        94,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      573,       105,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      574,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      575,        91,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      576,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      577,        89,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      578,        92,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      579,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      580,        90,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      581,       105,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      582,       104,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      583,       101,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      584,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      585,        91,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      586,        94,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      587,        92,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      588,        95,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      589,       103,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      590,       100,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      591,        91,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      592,        86,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      593,       106,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      594,        91,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      595,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      596,        96,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      597,        92,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      598,        94,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      599,        87,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      600,        93,  1000000,resource_billing-date_cost,           118,"Parallel HashAggregate Seq Scan"
      601,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      602,        97,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      603,       109,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      604,       104,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      605,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      606,       108,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      607,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      608,       100,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      609,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      610,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      611,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      612,        98,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      613,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      614,       109,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      615,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      616,       108,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      617,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      618,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      619,        97,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      620,        97,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      621,       104,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      622,       101,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      623,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      624,        96,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      625,       104,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      626,       104,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      627,       114,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      628,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      629,        97,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      630,       104,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      631,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      632,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      633,       109,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      634,       104,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      635,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      636,       109,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      637,        96,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      638,       107,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      639,       107,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      640,        97,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      641,       110,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      642,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      643,        99,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      644,       103,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      645,       108,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      646,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      647,       107,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      648,       100,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      649,       105,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      650,       106,  1000000,   no_index,           154,"Parallel HashAggregate Seq Scan"
      651,       108,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      652,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      653,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      654,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      655,        94,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      656,        96,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      657,       101,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      658,        94,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      659,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      660,       104,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      661,       117,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      662,       106,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      663,       106,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      664,       103,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      665,        95,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      666,       103,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      667,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      668,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      669,       106,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      670,       106,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      671,        96,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      672,       105,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      673,        99,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      674,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      675,        95,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      676,        96,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      677,       106,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      678,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      679,        93,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      680,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      681,        96,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      682,       112,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      683,       105,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      684,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      685,        98,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      686,       108,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      687,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      688,        99,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      689,       110,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      690,       102,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      691,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      692,       100,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      693,        97,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      694,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      695,       105,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      696,       103,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      697,       107,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      698,       103,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      699,       106,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      700,        95,  1000000,resource_billing-date,           154,"Parallel HashAggregate Seq Scan"
      701,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      702,        99,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      703,        95,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      704,       107,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      705,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      706,       108,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      707,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      708,        99,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      709,        96,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      710,        98,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      711,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      712,        95,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      713,        95,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      714,       108,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      715,       104,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      716,        97,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      717,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      718,        97,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      719,       108,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      720,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      721,        96,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      722,       109,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      723,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      724,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      725,        95,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      726,       107,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      727,       104,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      728,       107,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      729,       104,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      730,       104,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      731,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      732,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      733,        97,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      734,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      735,        94,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      736,        94,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      737,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      738,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      739,        96,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      740,       107,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      741,        97,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      742,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      743,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      744,        91,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      745,       104,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      746,        98,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      747,       106,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      748,       105,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      749,        97,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      750,        98,  1000000,resource_billing-date_cost,           154,"Parallel HashAggregate Seq Scan"
      751,        98,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      752,       112,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      753,        97,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      754,       108,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      755,       108,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      756,        97,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      757,       109,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      758,       108,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      759,       102,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      760,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      761,       105,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      762,       108,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      763,       110,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      764,       110,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      765,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      766,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      767,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      768,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      769,       100,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      770,        99,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      771,        90,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      772,       103,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      773,       106,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      774,       106,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      775,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      776,        96,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      777,       108,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      778,        96,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      779,       100,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      780,       101,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      781,       101,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      782,        99,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      783,       100,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      784,       101,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      785,       100,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      786,        96,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      787,        99,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      788,        94,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      789,       104,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      790,        96,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      791,        97,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      792,        95,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      793,        99,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      794,       100,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      795,        99,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      796,       103,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      797,        93,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      798,       107,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      799,        99,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      800,       105,  1000000,   no_index,           190,"Parallel HashAggregate Seq Scan"
      801,       107,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      802,       102,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      803,        99,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      804,        98,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      805,       102,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      806,        99,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      807,        90,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      808,        95,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      809,        91,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      810,       104,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      811,       108,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      812,       100,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      813,       105,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      814,       105,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      815,        98,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      816,       100,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      817,        99,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      818,       103,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      819,        98,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      820,        98,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      821,       108,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      822,        89,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      823,        96,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      824,       108,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      825,        99,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      826,        99,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      827,       109,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      828,       108,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      829,       111,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      830,        96,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      831,       109,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      832,       101,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      833,       160,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      834,       108,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      835,       109,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      836,       109,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      837,       103,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      838,       100,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      839,       101,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      840,        97,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      841,       106,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      842,       111,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      843,        91,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      844,        93,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      845,        96,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      846,       100,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      847,       101,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      848,       110,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      849,       108,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      850,        97,  1000000,resource_billing-date,           190,"Parallel HashAggregate Seq Scan"
      851,       101,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      852,       103,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      853,        99,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      854,        98,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      855,       110,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      856,       106,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      857,       108,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      858,       103,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      859,        99,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      860,       108,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      861,       105,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      862,       110,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      863,       123,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      864,       107,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      865,        97,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      866,       111,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      867,       108,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      868,       108,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      869,        97,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      870,       105,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      871,        96,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      872,       109,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      873,       101,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      874,       108,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      875,       108,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      876,        96,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      877,        99,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      878,       111,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
