Iteration,SelectTime,HashAgg,BatchSize,ExecutionPlan
     4355,       284,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4356,       309,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4357,       297,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4358,       299,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4359,       300,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4360,       303,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4361,       306,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4362,       317,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4363,       310,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4364,       302,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4365,       316,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4366,       317,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4367,       307,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4368,       308,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4369,       308,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4370,       295,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4371,       325,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4372,       294,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4373,       311,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4374,       300,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4375,       317,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4376,       317,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4377,       307,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4378,       299,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4379,       306,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4380,       307,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4381,       317,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4382,       301,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4383,       313,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4384,       300,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4385,       318,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4386,       318,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4387,       307,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4388,       316,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4389,       310,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4390,       315,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4391,       313,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4392,       305,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4393,       286,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4394,       303,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4395,       306,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4396,       308,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4397,       308,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4398,       298,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4399,       297,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4400,       318,        off,   748000,"Parallel GroupAggregate Seq Scan"
     4401,       177,         on,   784000,"HashAggregate Seq Scan"
     4402,       168,         on,   784000,"HashAggregate Seq Scan"
     4403,       168,         on,   784000,"HashAggregate Seq Scan"
     4404,       167,         on,   784000,"HashAggregate Seq Scan"
     4405,       167,         on,   784000,"HashAggregate Seq Scan"
     4406,       170,         on,   784000,"HashAggregate Seq Scan"
     4407,       167,         on,   784000,"HashAggregate Seq Scan"
     4408,       168,         on,   784000,"HashAggregate Seq Scan"
     4409,       167,         on,   784000,"HashAggregate Seq Scan"
     4410,       167,         on,   784000,"HashAggregate Seq Scan"
     4411,       170,         on,   784000,"HashAggregate Seq Scan"
     4412,       170,         on,   784000,"HashAggregate Seq Scan"
     4413,       169,         on,   784000,"HashAggregate Seq Scan"
     4414,       169,         on,   784000,"HashAggregate Seq Scan"
     4415,       170,         on,   784000,"HashAggregate Seq Scan"
     4416,       168,         on,   784000,"HashAggregate Seq Scan"
     4417,       167,         on,   784000,"HashAggregate Seq Scan"
     4418,       168,         on,   784000,"HashAggregate Seq Scan"
     4419,       171,         on,   784000,"HashAggregate Seq Scan"
     4420,       168,         on,   784000,"HashAggregate Seq Scan"
     4421,       168,         on,   784000,"HashAggregate Seq Scan"
     4422,       169,         on,   784000,"HashAggregate Seq Scan"
     4423,       170,         on,   784000,"HashAggregate Seq Scan"
     4424,       170,         on,   784000,"HashAggregate Seq Scan"
     4425,       168,         on,   784000,"HashAggregate Seq Scan"
     4426,       170,         on,   784000,"HashAggregate Seq Scan"
     4427,       174,         on,   784000,"HashAggregate Seq Scan"
     4428,       169,         on,   784000,"HashAggregate Seq Scan"
     4429,       169,         on,   784000,"HashAggregate Seq Scan"
     4430,       168,         on,   784000,"HashAggregate Seq Scan"
     4431,       167,         on,   784000,"HashAggregate Seq Scan"
     4432,       168,         on,   784000,"HashAggregate Seq Scan"
     4433,       167,         on,   784000,"HashAggregate Seq Scan"
     4434,       173,         on,   784000,"HashAggregate Seq Scan"
     4435,       168,         on,   784000,"HashAggregate Seq Scan"
     4436,       169,         on,   784000,"HashAggregate Seq Scan"
     4437,       169,         on,   784000,"HashAggregate Seq Scan"
     4438,       172,         on,   784000,"HashAggregate Seq Scan"
     4439,       171,         on,   784000,"HashAggregate Seq Scan"
     4440,       169,         on,   784000,"HashAggregate Seq Scan"
     4441,       169,         on,   784000,"HashAggregate Seq Scan"
     4442,       169,         on,   784000,"HashAggregate Seq Scan"
     4443,       168,         on,   784000,"HashAggregate Seq Scan"
     4444,       169,         on,   784000,"HashAggregate Seq Scan"
     4445,       166,         on,   784000,"HashAggregate Seq Scan"
     4446,       167,         on,   784000,"HashAggregate Seq Scan"
     4447,       168,         on,   784000,"HashAggregate Seq Scan"
     4448,       169,         on,   784000,"HashAggregate Seq Scan"
     4449,       172,         on,   784000,"HashAggregate Seq Scan"
     4450,       169,         on,   784000,"HashAggregate Seq Scan"
     4451,       331,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4452,       314,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4453,       319,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4454,       310,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4455,       318,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4456,       312,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4457,       322,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4458,       328,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4459,       336,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4460,       332,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4461,       311,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4462,       330,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4463,       328,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4464,       339,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4465,       318,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4466,       327,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4467,       336,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4468,       314,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4469,       324,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4470,       313,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4471,       318,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4472,       329,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4473,       314,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4474,       323,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4475,       329,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4476,       335,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4477,       332,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4478,       317,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4479,       344,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4480,       313,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4481,       342,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4482,       346,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4483,       314,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4484,       333,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4485,       330,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4486,       336,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4487,       337,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4488,       319,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4489,       334,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4490,       328,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4491,       342,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4492,       327,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4493,       346,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4494,       311,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4495,       332,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4496,       321,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4497,       331,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4498,       315,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4499,       349,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4500,       312,        off,   784000,"Parallel GroupAggregate Seq Scan"
     4501,       183,         on,   820000,"HashAggregate Seq Scan"
     4502,       177,         on,   820000,"HashAggregate Seq Scan"
     4503,       176,         on,   820000,"HashAggregate Seq Scan"
     4504,       177,         on,   820000,"HashAggregate Seq Scan"
     4505,       176,         on,   820000,"HashAggregate Seq Scan"
     4506,       178,         on,   820000,"HashAggregate Seq Scan"
     4507,       178,         on,   820000,"HashAggregate Seq Scan"
     4508,       177,         on,   820000,"HashAggregate Seq Scan"
     4509,       176,         on,   820000,"HashAggregate Seq Scan"
     4510,       176,         on,   820000,"HashAggregate Seq Scan"
     4511,       177,         on,   820000,"HashAggregate Seq Scan"
     4512,       177,         on,   820000,"HashAggregate Seq Scan"
     4513,       177,         on,   820000,"HashAggregate Seq Scan"
     4514,       176,         on,   820000,"HashAggregate Seq Scan"
     4515,       176,         on,   820000,"HashAggregate Seq Scan"
     4516,       177,         on,   820000,"HashAggregate Seq Scan"
     4517,       175,         on,   820000,"HashAggregate Seq Scan"
     4518,       175,         on,   820000,"HashAggregate Seq Scan"
     4519,       176,         on,   820000,"HashAggregate Seq Scan"
     4520,       177,         on,   820000,"HashAggregate Seq Scan"
     4521,       175,         on,   820000,"HashAggregate Seq Scan"
     4522,       175,         on,   820000,"HashAggregate Seq Scan"
     4523,       176,         on,   820000,"HashAggregate Seq Scan"
     4524,       175,         on,   820000,"HashAggregate Seq Scan"
     4525,       174,         on,   820000,"HashAggregate Seq Scan"
     4526,       180,         on,   820000,"HashAggregate Seq Scan"
     4527,       175,         on,   820000,"HashAggregate Seq Scan"
     4528,       174,         on,   820000,"HashAggregate Seq Scan"
     4529,       175,         on,   820000,"HashAggregate Seq Scan"
     4530,       175,         on,   820000,"HashAggregate Seq Scan"
     4531,       175,         on,   820000,"HashAggregate Seq Scan"
     4532,       176,         on,   820000,"HashAggregate Seq Scan"
     4533,       175,         on,   820000,"HashAggregate Seq Scan"
     4534,       179,         on,   820000,"HashAggregate Seq Scan"
     4535,       176,         on,   820000,"HashAggregate Seq Scan"
     4536,       175,         on,   820000,"HashAggregate Seq Scan"
     4537,       180,         on,   820000,"HashAggregate Seq Scan"
     4538,       177,         on,   820000,"HashAggregate Seq Scan"
     4539,       177,         on,   820000,"HashAggregate Seq Scan"
     4540,       176,         on,   820000,"HashAggregate Seq Scan"
     4541,       176,         on,   820000,"HashAggregate Seq Scan"
     4542,       177,         on,   820000,"HashAggregate Seq Scan"
     4543,       175,         on,   820000,"HashAggregate Seq Scan"
     4544,       176,         on,   820000,"HashAggregate Seq Scan"
     4545,       175,         on,   820000,"HashAggregate Seq Scan"
     4546,       177,         on,   820000,"HashAggregate Seq Scan"
     4547,       176,         on,   820000,"HashAggregate Seq Scan"
     4548,       178,         on,   820000,"HashAggregate Seq Scan"
     4549,       176,         on,   820000,"HashAggregate Seq Scan"
     4550,       176,         on,   820000,"HashAggregate Seq Scan"
     4551,       339,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4552,       321,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4553,       330,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4554,       338,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4555,       326,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4556,       337,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4557,       343,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4558,       326,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4559,       335,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4560,       354,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4561,       326,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4562,       325,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4563,       351,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4564,       337,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4565,       336,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4566,       319,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4567,       335,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4568,       348,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4569,       329,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4570,       347,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4571,       332,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4572,       328,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4573,       324,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4574,       343,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4575,       348,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4576,       330,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4577,       336,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4578,       335,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4579,       333,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4580,       341,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4581,       337,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4582,       345,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4583,       322,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4584,       340,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4585,       335,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4586,       331,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4587,       336,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4588,       338,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4589,       346,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4590,       346,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4591,       337,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4592,       332,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4593,       328,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4594,       329,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4595,       334,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4596,       333,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4597,       341,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4598,       337,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4599,       337,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4600,       336,        off,   820000,"Parallel GroupAggregate Seq Scan"
     4601,       186,         on,   856000,"HashAggregate Seq Scan"
     4602,       183,         on,   856000,"HashAggregate Seq Scan"
     4603,       186,         on,   856000,"HashAggregate Seq Scan"
     4604,       185,         on,   856000,"HashAggregate Seq Scan"
     4605,       185,         on,   856000,"HashAggregate Seq Scan"
     4606,       185,         on,   856000,"HashAggregate Seq Scan"
     4607,       235,         on,   856000,"HashAggregate Seq Scan"
     4608,       183,         on,   856000,"HashAggregate Seq Scan"
     4609,       186,         on,   856000,"HashAggregate Seq Scan"
     4610,       187,         on,   856000,"HashAggregate Seq Scan"
     4611,       186,         on,   856000,"HashAggregate Seq Scan"
     4612,       186,         on,   856000,"HashAggregate Seq Scan"
     4613,       185,         on,   856000,"HashAggregate Seq Scan"
     4614,       185,         on,   856000,"HashAggregate Seq Scan"
     4615,       186,         on,   856000,"HashAggregate Seq Scan"
     4616,       185,         on,   856000,"HashAggregate Seq Scan"
     4617,       187,         on,   856000,"HashAggregate Seq Scan"
     4618,       184,         on,   856000,"HashAggregate Seq Scan"
     4619,       185,         on,   856000,"HashAggregate Seq Scan"
     4620,       183,         on,   856000,"HashAggregate Seq Scan"
     4621,       190,         on,   856000,"HashAggregate Seq Scan"
     4622,       183,         on,   856000,"HashAggregate Seq Scan"
     4623,       183,         on,   856000,"HashAggregate Seq Scan"
     4624,       185,         on,   856000,"HashAggregate Seq Scan"
     4625,       184,         on,   856000,"HashAggregate Seq Scan"
     4626,       185,         on,   856000,"HashAggregate Seq Scan"
     4627,       186,         on,   856000,"HashAggregate Seq Scan"
     4628,       186,         on,   856000,"HashAggregate Seq Scan"
     4629,       184,         on,   856000,"HashAggregate Seq Scan"
     4630,       185,         on,   856000,"HashAggregate Seq Scan"
     4631,       185,         on,   856000,"HashAggregate Seq Scan"
     4632,       184,         on,   856000,"HashAggregate Seq Scan"
     4633,       185,         on,   856000,"HashAggregate Seq Scan"
     4634,       185,         on,   856000,"HashAggregate Seq Scan"
     4635,       186,         on,   856000,"HashAggregate Seq Scan"
     4636,       183,         on,   856000,"HashAggregate Seq Scan"
     4637,       183,         on,   856000,"HashAggregate Seq Scan"
     4638,       184,         on,   856000,"HashAggregate Seq Scan"
     4639,       187,         on,   856000,"HashAggregate Seq Scan"
     4640,       185,         on,   856000,"HashAggregate Seq Scan"
     4641,       183,         on,   856000,"HashAggregate Seq Scan"
     4642,       186,         on,   856000,"HashAggregate Seq Scan"
     4643,       183,         on,   856000,"HashAggregate Seq Scan"
     4644,       184,         on,   856000,"HashAggregate Seq Scan"
     4645,       186,         on,   856000,"HashAggregate Seq Scan"
     4646,       185,         on,   856000,"HashAggregate Seq Scan"
     4647,       183,         on,   856000,"HashAggregate Seq Scan"
     4648,       185,         on,   856000,"HashAggregate Seq Scan"
     4649,       185,         on,   856000,"HashAggregate Seq Scan"
     4650,       183,         on,   856000,"HashAggregate Seq Scan"
     4651,       333,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4652,       347,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4653,       348,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4654,       346,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4655,       349,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4656,       352,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4657,       352,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4658,       350,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4659,       334,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4660,       335,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4661,       351,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4662,       334,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4663,       352,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4664,       330,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4665,       350,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4666,       349,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4667,       356,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4668,       346,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4669,       346,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4670,       340,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4671,       346,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4672,       332,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4673,       351,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4674,       345,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4675,       335,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4676,       336,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4677,       337,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4678,       355,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4679,       345,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4680,       341,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4681,       354,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4682,       334,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4683,       348,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4684,       351,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4685,       362,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4686,       331,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4687,       348,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4688,       359,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4689,       352,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4690,       357,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4691,       333,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4692,       360,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4693,       355,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4694,       336,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4695,       361,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4696,       345,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4697,       336,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4698,       340,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4699,       354,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4700,       340,        off,   856000,"Parallel GroupAggregate Seq Scan"
     4701,        77,         on,   892000,"Parallel HashAggregate Seq Scan"
     4702,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4703,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4704,        82,         on,   892000,"Parallel HashAggregate Seq Scan"
     4705,        86,         on,   892000,"Parallel HashAggregate Seq Scan"
     4706,        95,         on,   892000,"Parallel HashAggregate Seq Scan"
     4707,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4708,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4709,        89,         on,   892000,"Parallel HashAggregate Seq Scan"
     4710,        88,         on,   892000,"Parallel HashAggregate Seq Scan"
     4711,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4712,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4713,        83,         on,   892000,"Parallel HashAggregate Seq Scan"
     4714,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4715,        99,         on,   892000,"Parallel HashAggregate Seq Scan"
     4716,        85,         on,   892000,"Parallel HashAggregate Seq Scan"
     4717,        83,         on,   892000,"Parallel HashAggregate Seq Scan"
     4718,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4719,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4720,        82,         on,   892000,"Parallel HashAggregate Seq Scan"
     4721,        95,         on,   892000,"Parallel HashAggregate Seq Scan"
     4722,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4723,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4724,        95,         on,   892000,"Parallel HashAggregate Seq Scan"
     4725,        83,         on,   892000,"Parallel HashAggregate Seq Scan"
     4726,        82,         on,   892000,"Parallel HashAggregate Seq Scan"
     4727,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4728,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4729,        85,         on,   892000,"Parallel HashAggregate Seq Scan"
     4730,        87,         on,   892000,"Parallel HashAggregate Seq Scan"
     4731,        95,         on,   892000,"Parallel HashAggregate Seq Scan"
     4732,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4733,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4734,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4735,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4736,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4737,        91,         on,   892000,"Parallel HashAggregate Seq Scan"
     4738,        82,         on,   892000,"Parallel HashAggregate Seq Scan"
     4739,        82,         on,   892000,"Parallel HashAggregate Seq Scan"
     4740,        94,         on,   892000,"Parallel HashAggregate Seq Scan"
     4741,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4742,        83,         on,   892000,"Parallel HashAggregate Seq Scan"
     4743,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4744,        92,         on,   892000,"Parallel HashAggregate Seq Scan"
     4745,        91,         on,   892000,"Parallel HashAggregate Seq Scan"
     4746,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4747,        93,         on,   892000,"Parallel HashAggregate Seq Scan"
     4748,        82,         on,   892000,"Parallel HashAggregate Seq Scan"
     4749,        83,         on,   892000,"Parallel HashAggregate Seq Scan"
     4750,        84,         on,   892000,"Parallel HashAggregate Seq Scan"
     4751,       352,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4752,       360,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4753,       363,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4754,       364,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4755,       360,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4756,       362,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4757,       468,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4758,       357,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4759,       357,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4760,       351,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4761,       353,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4762,       352,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4763,       355,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4764,       363,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4765,       357,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4766,       364,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4767,       354,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4768,       370,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4769,       373,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4770,       359,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4771,       363,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4772,       339,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4773,       357,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4774,       359,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4775,       354,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4776,       360,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4777,       371,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4778,       362,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4779,       364,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4780,       363,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4781,       373,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4782,       354,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4783,       368,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4784,       357,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4785,       356,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4786,       362,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4787,       376,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4788,       364,        off,   892000,"Parallel GroupAggregate Seq Scan"
